SealID;Segment;d13C;d15N;Nubbin;WhiskerRow;WhiskerColumn;LengthRecovery;DistanceFromTip;DeploymentDate;RecoveryDate;X;Linf;k;DateWhenSegmentGrew;DeploymentDuration;SealDate;SevenDayAvg_d13C;SevenDayAvg_d15N;Lat;Lon;DaysSinceDeployment;Lon360;FiveDayDriftRate;ReprState
5572;17;-17.8;16.14;yes;3;2;9.4;1.5;6/7/2016;2/1/2017;;9.83;0.0130937615249105;6/19/2016;239;5572-2016-06-19;-17.8;16.14;409.390.055.271.989;-12.793.449.670.211;126.453.714.362.615;-12.793.449.670.211;-0.3062;Pregnant
5624;3;-17.44;13.76;yes;3;2;7.6;5.7;5/27/2015;1/25/2016;;9.83;0.0061046804472718;10/16/2015;243;5624-2015-10-16;-17.44;13.76;460.259.566.846.257;-158.534.898.777.669;142.048.635.416.072;-158.534.898.777.669;0.1019;Pregnant
5624;12;-18.04;14.13;yes;3;2;7.6;1.1;5/27/2015;1/25/2016;;9.83;0.0061046804472718;6/15/2015;243;5624-2015-06-15;-18.04;14.13;409.791.111.744.444;-125.940.656.131.501;194.397.668.039.468;-125.940.656.131.501;-0.307733333333333;Pregnant
5624;4;-17.44;13.38;yes;3;2;7.6;5.3;5/27/2015;1/25/2016;;9.83;0.0061046804472718;9/30/2015;243;5624-2015-09-30;-17.44;13.38;461.306.905.209.719;-158.632.244.122.835;126.905.413.208.049;-158.632.244.122.835;0.119161904761905;Pregnant
5624;5;-17.62;13.5;yes;3;2;7.6;5;5/27/2015;1/25/2016;;9.83;0.0061046804472718;9/20/2015;243;5624-2015-09-20;-17.62;13.5;466.338.551.819.248;-159.202.403.324.158;116.401.255.173.344;-159.202.403.324.158;0.0281666666666667;Pregnant
5624;6;-17.54;13.42;yes;3;2;7.6;4.5;5/27/2015;1/25/2016;;9.83;0.0061046804472718;9/4/2015;243;5624-2015-09-04;-17.54;13.42;463.903.451.327.275;-159.398.098.555.597;100.265.313.027.951;-159.398.098.555.597;-0.155014285714286;Pregnant
5624;7;-17.69;13.58;yes;3;2;7.6;4;5/27/2015;1/25/2016;;9.83;0.0061046804472718;8/20/2015;243;5624-2015-08-20;-17.69;13.58;460.339.154.287.464;-159.884.877.537.532;855.772.776.821.035;-159.884.877.537.532;-0.164201139546728;Pregnant
5624;8;-17.82;13.53;yes;3;2;7.6;3.5;5/27/2015;1/25/2016;;9.83;0.0061046804472718;8/7/2015;243;5624-2015-08-07;-17.82;13.53;468.056.532.200.464;-15.963.038.970.413;720.985.646.676.521;-15.963.038.970.413;-0.253731934731935;Pregnant
5624;9;-17.67;13.56;yes;3;2;7.6;3;5/27/2015;1/25/2016;;9.83;0.0061046804472718;7/25/2015;243;5624-2015-07-25;-17.67;13.56;489.926.461.359.946;-153.786.282.090.838;596.450.975.151.526;-153.786.282.090.838;-0.160042857142857;Pregnant
5624;10;-17.58;13.87;yes;3;2;7.6;2.5;5/27/2015;1/25/2016;;9.83;0.0061046804472718;7/14/2015;243;5624-2015-07-14;-17.58;13.87;502.733.532.274.127;-144.754.678.700.705;480.718.721.963.024;-144.754.678.700.705;-0.269510822510823;Pregnant
5624;11;-17.99;14.4;yes;3;2;7.6;1.7;5/27/2015;1/25/2016;;9.83;0.0061046804472718;6/27/2015;243;5624-2015-06-27;-17.99;14.4;467.271.710.282.526;-131.228.482.443.733;311.036.772.914.479;-131.228.482.443.733;-0.367416666666667;Pregnant
5974;1;-17.19;15.73;yes;4;1;12.7;11.6;6/18/2020;2/3/2021;;14.41;0.00926708278042114;12/11/2020;230;5974-2020-12-11;-17.19;15.73;4.142.144.429;-1.532.581.404;176.402.646.377.514;-1.532.581.404;0.134833333333333;Pregnant
5974;2;-17.3;15.51;yes;4;1;12.7;11.3;6/18/2020;2/3/2021;;14.41;0.00926708278042114;11/30/2020;230;5974-2020-11-30;-17.3;15.51;4.110.863.512;-1.557.666.757;16.545.656.493.538;-1.557.666.757;0.1092;Pregnant
5974;3;-17.32;15.45;yes;4;1;12.7;11;6/18/2020;2/3/2021;;14.41;0.00926708278042114;11/20/2020;230;5974-2020-11-20;-17.32;15.45;42.744.370.595;-1.635.042.477;155.519.288.309.468;-1.635.042.477;0.129;Pregnant
5974;4;-17.34;15.17;yes;4;1;12.7;10.7;6/18/2020;2/3/2021;;14.41;0.00926708278042114;11/11/2020;230;5974-2020-11-11;-17.34;15.17;4.277.126.943;-16.582.326.205;146.420.461.060.178;-16.582.326.205;0.0767142857142857;Pregnant
5974;5;-17.34;15;yes;4;1;12.7;10.4;6/18/2020;2/3/2021;;14.41;0.00926708278042114;11/3/2020;230;5974-2020-11-03;-17.34;15;43.517.632.335;-16.569.394.495;138.029.539.500.326;-16.569.394.495;0.100785714285714;Pregnant
5974;6;-17.49;14.99;yes;4;1;12.7;10;6/18/2020;2/3/2021;;14.41;0.00926708278042114;10/23/2020;230;5974-2020-10-23;-17.49;14.99;4.253.659.604;-1.674.033.786;127.769.196.478.341;-1.674.033.786;0.110333333333333;Pregnant
5974;7;-17.51;14.32;yes;4;1;12.7;9.7;6/18/2020;2/3/2021;;14.41;0.00926708278042114;10/16/2020;230;5974-2020-10-16;-17.505;14.215;42.540.024.345;-167.500.102;120.667.369.492.548;-167.500.102;0.0802727272727273;Pregnant
5974;8;-17.5;14.11;yes;4;1;12.7;9.4;6/18/2020;2/3/2021;;14.41;0.00926708278042114;10/10/2020;230;5974-2020-10-10;-17.5;14.11;4.124.457.299;-16.666.871.535;114.004.214.697.069;-16.666.871.535;-0.00791666666666668;Pregnant
5974;9;-17.56;13.83;yes;4;1;12.7;9.1;6/18/2020;2/3/2021;;14.41;0.00926708278042114;10/3/2020;230;5974-2020-10-03;-17.56;13.83;4.153.376.606;-1.677.906.015;107.728.677.774.066;-1.677.906.015;-0.0661666666666667;Pregnant
5974;10;-17.62;13.55;yes;4;1;12.7;8.7;6/18/2020;2/3/2021;;14.41;0.00926708278042114;9/25/2020;230;5974-2020-09-25;-17.63;13.53;4.236.309.856;-1.693.194.462;998.915.633.190.699;-1.693.194.462;-0.0968769841269841;Pregnant
5974;11;-17.64;13.51;yes;4;1;12.7;8.4;6/18/2020;2/3/2021;;14.41;0.00926708278042114;9/20/2020;230;5974-2020-09-20;-17.665;13.465;4.480.356.107;-16.889.566.275;943.660.137.915.142;-16.889.566.275;-0.0862857142857143;Pregnant
5974;12;-17.69;13.42;yes;4;1;12.7;8.1;6/18/2020;2/3/2021;;14.41;0.00926708278042114;9/15/2020;230;5974-2020-09-15;-17.69;13.42;45.447.347.705;-17.183.600.835;891.096.748.593.808;-17.183.600.835;-0.119633333333333;Pregnant
5974;13;-17.59;13.35;yes;4;1;12.7;7.7;6/18/2020;2/3/2021;;14.41;0.00926708278042114;9/8/2020;230;5974-2020-09-08;-17.555;13.355;45.832.445.375;-17.258.864.125;824.772.452.278.766;-17.258.864.125;-0.156632142857143;Pregnant
5974;14;-17.52;13.36;yes;4;1;12.7;7.4;6/18/2020;2/3/2021;;14.41;0.00926708278042114;9/3/2020;230;5974-2020-09-03;-17.565;13.51;4.524.351.911;-1.728.962.934;777.574.481.677.595;-1.728.962.934;-0.137635930735931;Pregnant
5974;15;-17.61;13.66;yes;4;1;12.7;7.1;6/18/2020;2/3/2021;;14.41;0.00926708278042114;8/30/2020;230;5974-2020-08-30;-17.6;13.48;44.295.488.675;-17.286.517.575;732.354.671.184.774;-17.286.517.575;-0.184948484848485;Pregnant
5974;16;-17.59;13.3;yes;4;1;12.7;6.8;6/18/2020;2/3/2021;;14.41;0.00926708278042114;8/25/2020;230;5974-2020-08-25;-17.6;13.345;4.484.865.438;-17.302.604.535;688.953.852.324.188;-17.302.604.535;-0.2202;Pregnant
5974;17;-17.61;13.39;yes;4;1;12.7;6.5;6/18/2020;2/3/2021;;14.41;0.00926708278042114;8/21/2020;230;5974-2020-08-21;-17.605;13.395;4.451.526.792;-1.725.613.089;647.231.326.668.489;-1.725.613.089;-0.199339285714286;Pregnant
5974;18;-17.6;13.4;yes;4;1;12.7;6.2;6/18/2020;2/3/2021;;14.41;0.00926708278042114;8/17/2020;230;5974-2020-08-17;-17.575;13.415;44.672.621.745;-1.721.144.129;607.062.114.234.765;-1.721.144.129;-0.208069444444444;Pregnant
5974;19;-17.55;13.43;yes;4;1;12.7;5.8;6/18/2020;2/3/2021;;14.41;0.00926708278042114;8/12/2020;230;5974-2020-08-12;-17.52;13.425;4.496.290.105;-17.014.954.535;555.728.381.600.121;-17.014.954.535;-0.184469047619048;Pregnant
5974;20;-17.49;13.42;yes;4;1;12.7;5.5;6/18/2020;2/3/2021;;14.41;0.00926708278042114;8/8/2020;230;5974-2020-08-08;-17.445;13.465;44.865.185.025;-16.866.840.765;518.769.692.598.835;-16.866.840.765;-0.189888888888889;Pregnant
5974;21;-17.4;13.51;yes;4;1;12.7;5.2;6/18/2020;2/3/2021;;14.41;0.00926708278042114;8/5/2020;230;5974-2020-08-05;-17.4;13.565;456.788.538;-1.653.133.185;483.035.028.768.634;-1.653.133.185;-0.203833333333333;Pregnant
5974;22;-17.4;13.62;yes;4;1;12.7;4.8;6/18/2020;2/3/2021;;14.41;0.00926708278042114;7/31/2020;230;5974-2020-07-31;-17.37;13.635;4.630.780.712;-1.592.565.001;437.158.269.358.647;-1.592.565.001;-0.127008080808081;Pregnant
5974;23;-17.34;13.65;yes;4;1;12.7;4.4;6/18/2020;2/3/2021;;14.41;0.00926708278042114;7/27/2020;230;5974-2020-07-27;-17.35;13.635;4.578.283.696;-1.581.579.873;393.152.651.505.448;-1.581.579.873;-0.154272727272727;Pregnant
5974;24;-17.36;13.62;yes;4;1;12.7;4;6/18/2020;2/3/2021;;14.41;0.00926708278042114;7/23/2020;230;5974-2020-07-23;-17.365;13.655;44.696.919.285;-15.032.090.175;350.871.504.106.483;-15.032.090.175;-0.191473484848485;Pregnant
5974;25;-17.37;13.69;yes;4;1;12.7;3.6;6/18/2020;2/3/2021;;14.41;0.00926708278042114;7/19/2020;230;5974-2020-07-19;-17.37;13.66;44.364.765.375;-14.933.691.395;310.184.753.035.368;-14.933.691.395;-0.236645454545455;Pregnant
5974;26;-17.37;13.63;yes;4;1;12.7;3.2;6/18/2020;2/3/2021;;14.41;0.00926708278042114;7/15/2020;230;5974-2020-07-15;-174.233.333.333.333;137.533.333.333.333;4.415.157.283;-1.440.243.039;270.976.507.793.698;-1.440.243.039;-0.258160714285714;Pregnant
5974;27;-17.43;13.81;yes;4;1;12.7;2.9;6/18/2020;2/3/2021;;14.41;0.00926708278042114;7/12/2020;230;5974-2020-07-12;-17.45;13.815;43.805.599.275;-14.170.853.545;242.477.802.995.786;-14.170.853.545;-0.273867857142857;Pregnant
5974;28;-17.47;13.82;yes;4;1;12.7;2.6;6/18/2020;2/3/2021;;14.41;0.00926708278042114;7/9/2020;230;5974-2020-07-09;-17.475;13.59;4.337.016.635;-14.135.959.345;214.712.423.010.364;-14.135.959.345;-0.305666666666667;Pregnant
5974;29;-17.48;13.36;yes;4;1;12.7;2.2;6/18/2020;2/3/2021;;14.41;0.00926708278042114;7/5/2020;230;5974-2020-07-05;-176.366.666.666.667;13.98;4.281.314.277;-13.612.262.535;178.769.442.136.448;-13.612.262.535;-0.174677380952381;Pregnant
5974;30;-17.67;14.06;yes;4;1;12.7;1.8;6/18/2020;2/3/2021;;14.41;0.00926708278042114;7/2/2020;230;5974-2020-07-02;-17.715;14.29;41.648.037.575;-13.195.713.315;143.985.181.956.628;-13.195.713.315;-0.119433333333333;Pregnant
5974;31;-17.76;14.52;yes;4;1;12.7;1.4;6/18/2020;2/3/2021;;14.41;0.00926708278042114;6/29/2020;230;5974-2020-06-29;-17.8;14.98;40.758.942.785;-1.284.331.433;110.287.260.736.415;-1.284.331.433;-0.117083333333333;Pregnant
5974;32;-17.84;15.44;yes;4;1;12.7;0.9;6/18/2020;2/3/2021;;14.41;0.00926708278042114;6/24/2020;230;5974-2020-06-24;-17.84;15.44;37.676.476.865;-12.569.634.705;695.928.368.909.767;-12.569.634.705;0.0737380952380952;Pregnant
6118;1;-17.03;15.02;yes;3;2;9;8;6/10/2016;1/30/2017;;9.83;0.0105631133006435;11/16/2016;234;6118-2016-11-16;-17.03;15.02;416.418.124.972.164;-15.128.653.952.513;159.150.329.969.793;-15.128.653.952.513;0.174520202020202;Pregnant
6118;2;-17.14;14.91;yes;3;2;9;7.5;6/10/2016;1/30/2017;;9.83;0.0105631133006435;10/24/2016;234;6118-2016-10-24;-17.14;14.91;420.597.987.544.566;-152.835.528.481.923;136.282.800.875.927;-152.835.528.481.923;0.144233134920635;Pregnant
6118;3;-17.06;14.85;yes;3;2;9;7.1;6/10/2016;1/30/2017;;9.83;0.0105631133006435;10/9/2016;234;6118-2016-10-09;-17.06;14.85;427.564.389.592.716;-155.014.307.088.842;121.284.065.454.845;-155.014.307.088.842;0.16375;Pregnant
6118;4;-17.14;14.85;yes;3;2;9;6.7;6/10/2016;1/30/2017;;9.83;0.0105631133006435;9/26/2016;234;6118-2016-09-26;-17.14;14.85;425.700.335.555.523;-157.532.050.060.654;10.833.983.287.269;-157.532.050.060.654;-0.086947619047619;Pregnant
6118;12;-17.06;14.5;yes;3;2;9;3;6/10/2016;1/30/2017;;9.83;0.0105631133006435;7/14/2016;234;6118-2016-07-14;-17.06;14.5;444.625.203.201.295;-150.018.340.884.556;344.703.545.453.951;-150.018.340.884.556;-0.252527777777778;Pregnant
6118;13;-17.1;14.42;yes;3;2;9;2.4;6/10/2016;1/30/2017;;9.83;0.0105631133006435;7/6/2016;234;6118-2016-07-06;-17.1;14.42;442.355.925.656.576;-143.856.483.014.421;26.499.107.551.216;-143.856.483.014.421;-0.2522;Pregnant
6118;14;-17.26;14.53;yes;3;2;9;1.8;6/10/2016;1/30/2017;;9.83;0.0105631133006435;6/29/2016;234;6118-2016-06-29;-17.445;14.825;431.198.860.433.807;-137.697.532.850.646;19.147.234.384.779;-137.697.532.850.646;-0.17831746031746;Pregnant
6118;15;-17.63;15.12;yes;3;2;9;1.5;6/10/2016;1/30/2017;;9.83;0.0105631133006435;6/25/2016;234;6118-2016-06-25;-17.63;15.12;415.876.334.582.323;-134.470.553.061.721;156.748.747.521.501;-134.470.553.061.721;-0.0936071428571429;Pregnant
6118;7;-17.06;14.94;yes;3;2;9;5.3;6/10/2016;1/30/2017;;9.83;0.0105631133006435;8/22/2016;234;6118-2016-08-22;-17.06;14.94;432.381.821.576.957;-164.213.875.710.493;733.417.291.488.223;-164.213.875.710.493;-0.222411796536797;Pregnant
6118;8;-16.98;14.35;yes;3;2;9;4.9;6/10/2016;1/30/2017;;9.83;0.0105631133006435;8/14/2016;234;6118-2016-08-14;-16.98;14.35;41.873.697.032.625;-163.392.426.089.022;653.311.127.565.442;-163.392.426.089.022;-0.241531746031746;Pregnant
6118;5;-17.17;14.62;yes;3;2;9;6.3;6/10/2016;1/30/2017;;9.83;0.0105631133006435;9/14/2016;234;6118-2016-09-14;-17.17;14.62;424.617.372.004.432;-161.549.913.478.659;969.544.710.981.653;-161.549.913.478.659;-0.188666666666667;Pregnant
6118;6;-17.08;14.58;yes;3;2;9;5.8;6/10/2016;1/30/2017;;9.83;0.0105631133006435;9/2/2016;234;6118-2016-09-02;-17.08;14.58;428.480.159.191.812;-164.662.271.537.147;844.138.023.347.877;-164.662.271.537.147;-0.213125252525253;Pregnant
6118;11;-16.99;14.27;yes;3;2;9;3.5;6/10/2016;1/30/2017;;9.83;0.0105631133006435;7/21/2016;234;6118-2016-07-21;-16.99;14.27;439.391.966.677.664;-154.632.338.741.083;416.675.165.243.364;-154.632.338.741.083;-0.220933333333333;Pregnant
6118;9;-16.97;14.36;yes;3;2;9;4.4;6/10/2016;1/30/2017;;9.83;0.0105631133006435;8/5/2016;234;6118-2016-08-05;-16.97;14.36;413.206.929.811.009;-160.516.511.269.402;561.860.678.117.584;-160.516.511.269.402;-0.223005555555556;Pregnant
6118;10;-17;14.19;yes;3;2;9;3.9;6/10/2016;1/30/2017;;9.83;0.0105631133006435;7/27/2016;234;6118-2016-07-27;-16.995;14.23;42.781.413.051.394;-157.727.958.886.125;478.471.362.338.463;-157.727.958.886.125;-0.204638461538462;Pregnant
6356;1;-17.4;13.57;yes;3;2;8.2;7.2;5/31/2015;1/29/2016;;9.83;0.00739448114954899;11/25/2015;243;6356-2015-11-25;-17.4;13.57;449.766.241.892.827;-155.174.501.583.463;17.830.258.287.288;-155.174.501.583.463;0.10855;Pregnant
6356;2;-17.52;13.25;yes;3;2;8.2;6.9;5/31/2015;1/29/2016;;9.83;0.00739448114954899;11/10/2015;243;6356-2015-11-10;-17.52;13.25;450.045.461.570.202;-160.736.466.486.312;163.694.583.385.871;-160.736.466.486.312;0.0615;Pregnant
6356;12;-18.03;12.99;yes;3;2;8.2;3.9;5/31/2015;1/29/2016;;9.83;0.00739448114954899;8/7/2015;243;6356-2015-08-07;-18.03;12.99;516.734.508.975.629;-17.143.928.397.743;683.502.616.245.465;-17.143.928.397.743;-0.2647875;Pregnant
6356;13;-17.98;13.13;yes;3;2;8.2;3.6;5/31/2015;1/29/2016;;9.83;0.00739448114954899;7/31/2015;243;6356-2015-07-31;-179.366.666.666.667;13.11;514.272.963.857.802;-170.464.426.452.095;616.760.787.046.618;-170.464.426.452.095;-0.258625;Pregnant
6356;14;-17.94;13.12;yes;3;2;8.2;3.4;5/31/2015;1/29/2016;;9.83;0.00739448114954899;7/27/2015;243;6356-2015-07-27;-17.91;131.433.333.333.333;516.237.798.082.268;-170.142.839.711.552;574.028.640.177.736;-170.142.839.711.552;-0.282485805860806;Pregnant
6356;15;-17.89;13.08;yes;3;2;8.2;3.3;5/31/2015;1/29/2016;;9.83;0.00739448114954899;7/25/2015;243;6356-2015-07-25;-17.88;13.2;515.014.899.424.768;-169.238.143.645.032;553.158.474.000.157;-169.238.143.645.032;-0.290481746031746;Pregnant
6356;16;-17.9;13.23;yes;3;2;8.2;3.2;5/31/2015;1/29/2016;;9.83;0.00739448114954899;7/23/2015;243;6356-2015-07-23;-17.875;13.26;515.482.648.172.127;-167.106.860.304.203;532.605.495.904.634;-167.106.860.304.203;-0.296755555555556;Pregnant
6356;3;-17.65;13.12;yes;3;2;8.2;6.6;5/31/2015;1/29/2016;;9.83;0.00739448114954899;10/28/2015;243;6356-2015-10-28;-17.65;13.12;447.152.964.823.325;-16.017.723.184.201;150.511.817.450.827;-16.017.723.184.201;0.0845222222222222;Pregnant
6356;4;-17.83;13.03;yes;3;2;8.2;6.3;5/31/2015;1/29/2016;;9.83;0.00739448114954899;10/16/2015;243;6356-2015-10-16;-17.83;13.03;456.041.249.582.196;-162.587.937.223.448;138.500.733.520.206;-162.587.937.223.448;0.0839861111111111;Pregnant
6356;5;-17.95;12.68;yes;3;2;8.2;6;5/31/2015;1/29/2016;;9.83;0.00739448114954899;10/5/2015;243;6356-2015-10-05;-17.95;12.68;4.727.723.709.913;-163.252.639.480.665;12.746.994.845.257;-163.252.639.480.665;-0.133126695526696;Pregnant
6356;6;-18.03;12.67;yes;3;2;8.2;5.7;5/31/2015;1/29/2016;;9.83;0.00739448114954899;9/25/2015;243;6356-2015-09-25;-18.03;12.67;507.381.920.886.712;-167.697.466.323.918;117.271.450.105.599;-167.697.466.323.918;-0.13672987012987;Pregnant
6356;7;-18.05;12.55;yes;3;2;8.2;5.4;5/31/2015;1/29/2016;;9.83;0.00739448114954899;9/15/2015;243;6356-2015-09-15;-18.05;12.55;515.089.374.991.911;-169.015.300.298.713;107.788.407.865.594;-169.015.300.298.713;-0.1223375;Pregnant
6356;8;-18;12.81;yes;3;2;8.2;5.1;5/31/2015;1/29/2016;;9.83;0.00739448114954899;9/6/2015;243;6356-2015-09-06;-18;12.81;515.283.490.383.906;-169.397.449.127.836;989.269.857.966.789;-169.397.449.127.836;-0.14900617131063;Pregnant
6356;10;-18.12;12.56;yes;3;2;8.2;4.5;5/31/2015;1/29/2016;;9.83;0.00739448114954899;8/21/2015;243;6356-2015-08-21;-18.12;12.56;51.345.705.490.164;-173.639.335.146.817;827.762.872.880.752;-173.639.335.146.817;-0.20997113997114;Pregnant
6356;11;-18.05;12.95;yes;3;2;8.2;4.2;5/31/2015;1/29/2016;;9.83;0.00739448114954899;8/14/2015;243;6356-2015-08-14;-18.05;12.95;513.634.539.250.356;-174.518.415.407.324;753.710.072.060.233;-174.518.415.407.324;-0.244404166666667;Pregnant
6356;19;-17.68;14.25;yes;3;2;8.2;1.4;5/31/2015;1/29/2016;;9.83;0.00739448114954899;6/20/2015;243;6356-2015-06-20;-18.025;13.945;456.914.401.113.557;-135.816.143.471.176;207.779.503.440.471;-135.816.143.471.176;-0.327544444444444;Pregnant
6356;20;-18.37;13.64;yes;3;2;8.2;1.1;5/31/2015;1/29/2016;;9.83;0.00739448114954899;6/16/2015;243;6356-2015-06-16;-18.37;13.64;435.510.088.228.617;-133.075.254.453.944;160.489.372.962.686;-133.075.254.453.944;-0.3565;Pregnant
6356;17;-17.85;13.29;yes;3;2;8.2;3;5/31/2015;1/29/2016;;9.83;0.00739448114954899;7/19/2015;243;6356-2015-07-19;-17.82;13.385;529.001.290.540.328;-163.670.409.219.425;492.413.535.462.982;-163.670.409.219.425;-0.248737662337662;Pregnant
6356;18;-17.79;13.48;yes;3;2;8.2;2.7;5/31/2015;1/29/2016;;9.83;0.00739448114954899;7/13/2015;243;6356-2015-07-13;-17.79;13.48;518.300.039.164.587;-157.018.913.233.042;434.280.233.106.624;-157.018.913.233.042;-0.237302380952381;Pregnant
6609;1;-17.2;15.74;yes;4;1;10.3;9;6/18/2020;2/4/2021;;14.41;0.00543073325326099;12/15/2020;231;6609-2020-12-15;-17.2;15.74;4.847.585.543;-1.419.833.852;180.394.298.792.854;-1.419.833.852;0.192805555555556;Pregnant
6609;2;-17.11;16.01;yes;4;1;10.3;8.8;6/18/2020;2/4/2021;;14.41;0.00543073325326099;12/8/2020;231;6609-2020-12-08;-17.11;16.01;47.817.611.375;-1.451.720.382;173.709.819.002.869;-1.451.720.382;0.181416666666667;Pregnant
6609;3;-17.28;15.72;yes;4;1;10.3;8.5;6/18/2020;2/4/2021;;14.41;0.00543073325326099;11/29/2020;231;6609-2020-11-29;-17.28;15.72;47.238.021.565;-14.973.107.335;164.117.171.112.804;-14.973.107.335;0.113916666666667;Pregnant
6609;4;-17.3;15.51;yes;4;1;10.3;8.2;6/18/2020;2/4/2021;;14.41;0.00543073325326099;11/19/2020;231;6609-2020-11-19;-17.3;15.51;46.328.944.525;-1.555.129.035;154.999.605.911.523;-1.555.129.035;0.116111111111111;Pregnant
6609;5;-17.35;15.24;yes;4;1;10.3;7.8;6/18/2020;2/4/2021;;14.41;0.00543073325326099;11/8/2020;231;6609-2020-11-08;-17.35;15.24;4.695.260.544;-15.594.133.705;143.505.254.226.926;-15.594.133.705;0.102116666666667;Pregnant
6609;6;-17.35;14.7;yes;4;1;10.3;7.5;6/18/2020;2/4/2021;;14.41;0.00543073325326099;10/31/2020;231;6609-2020-10-31;-17.35;14.7;46.801.702.955;-1.558.649.614;135.332.143.553.642;-1.558.649.614;0.0535;Pregnant
6609;7;-17.4;14.51;yes;4;1;10.3;7.2;6/18/2020;2/4/2021;;14.41;0.00543073325326099;10/23/2020;231;6609-2020-10-23;-17.4;14.51;47.365.539.265;-15.883.588.935;127.506.439.079.617;-15.883.588.935;0.00824999999999999;Pregnant
6609;8;-17.46;14.22;yes;4;1;10.3;6.8;6/18/2020;2/4/2021;;14.41;0.00543073325326099;10/13/2020;231;6609-2020-10-13;-17.46;14.22;47.859.093.425;-15.959.513.505;117.564.094.637.583;-15.959.513.505;-0.0857738095238095;Pregnant
6609;9;-17.63;14.26;yes;4;1;10.3;6.5;6/18/2020;2/4/2021;;14.41;0.00543073325326099;10/6/2020;231;6609-2020-10-06;-17.63;14.26;4.847.957.538;-15.746.271.285;110.444.501.738.639;-15.746.271.285;-0.10618253968254;Pregnant
6609;10;-17.68;14.23;yes;4;1;10.3;6.1;6/18/2020;2/4/2021;;14.41;0.00543073325326099;9/27/2020;231;6609-2020-09-27;-17.68;14.23;47.873.317.995;-15.682.498.725;101.360.677.365.903;-15.682.498.725;-0.207041025641026;Pregnant
6609;11;-17.67;14.31;yes;4;1;10.3;5.8;6/18/2020;2/4/2021;;14.41;0.00543073325326099;9/20/2020;231;6609-2020-09-20;-17.67;14.31;478.092.767;-156.771.832;948.303.051.457.306;-156.771.832;-0.175050595238095;Pregnant
6609;12;-17.68;14.42;yes;4;1;10.3;5.4;6/18/2020;2/4/2021;;14.41;0.00543073325326099;9/12/2020;231;6609-2020-09-12;-17.68;14.42;46.413.768.945;-1.573.247.612;86.468.496.332.279;-1.573.247.612;-0.0761126984126984;Pregnant
6609;13;-17.8;14.41;yes;4;1;10.3;5;6/18/2020;2/4/2021;;14.41;0.00543073325326099;9/4/2020;231;6609-2020-09-04;-17.78;14.315;47.289.203.725;-15.813.249.645;784.699.664.926.915;-15.813.249.645;-0.168171428571429;Pregnant
6609;14;-17.76;14.22;yes;4;1;10.3;4.7;6/18/2020;2/4/2021;;14.41;0.00543073325326099;8/29/2020;231;6609-2020-08-29;-17.815;14.195;46.353.905.115;-15.722.425.395;726.911.283.059.529;-15.722.425.395;-0.176238888888889;Pregnant
6609;15;-17.87;14.17;yes;4;1;10.3;4.4;6/18/2020;2/4/2021;;14.41;0.00543073325326099;8/24/2020;231;6609-2020-08-24;-17.87;14.17;460.108.536;-15.814.286.335;670.881.443.984.613;-15.814.286.335;-0.224493795093795;Pregnant
6609;16;-18.01;14.36;yes;4;1;10.3;4;6/18/2020;2/4/2021;;14.41;0.00543073325326099;8/16/2020;231;6609-2020-08-16;-18;14.17;45.434.922.685;-15.774.403.195;598.732.274.669.023;-15.774.403.195;-0.233841391941392;Pregnant
6609;17;-17.99;13.98;yes;4;1;10.3;3.7;6/18/2020;2/4/2021;;14.41;0.00543073325326099;8/11/2020;231;6609-2020-08-11;-17.99;13.98;45.126.367.995;-1.583.095.222;546.417.052.197.512;-1.583.095.222;-0.275776515151515;Pregnant
6609;18;-18.07;13.7;yes;4;1;10.3;3.3;6/18/2020;2/4/2021;;14.41;0.00543073325326099;8/4/2020;231;6609-2020-08-04;-18.085;13.76;4.496.093.441;-1.587.925.514;478.898.141.800.115;-1.587.925.514;-0.309014285714286;Pregnant
6609;19;-18.1;13.82;yes;4;1;10.3;2.9;6/18/2020;2/4/2021;;14.41;0.00543073325326099;7/29/2020;231;6609-2020-07-29;-17.92;14.1;46.665.100.255;-15.622.322.175;413.767.675.189.563;-15.622.322.175;-0.255630952380952;Pregnant
6609;20;-17.74;14.38;yes;4;1;10.3;2.5;6/18/2020;2/4/2021;;14.41;0.00543073325326099;7/23/2020;231;6609-2020-07-23;-17.76;14.485;46.432.820.445;-15.373.078.335;350.862.430.095.976;-15.373.078.335;-0.307046245421245;Pregnant
6609;21;-17.78;14.59;yes;4;1;10.3;2.1;6/18/2020;2/4/2021;;14.41;0.00543073325326099;7/17/2020;231;6609-2020-07-17;-17.7;14.56;45.747.135.955;-14.976.232.485;290.035.364.415.083;-14.976.232.485;-0.171416666666667;Pregnant
6609;22;-17.62;14.53;yes;4;1;10.3;1.7;6/18/2020;2/4/2021;;14.41;0.00543073325326099;7/11/2020;231;6609-2020-07-11;-17.62;14.615;4.573.029.866;-1.437.630.852;231.153.545.858.076;-1.437.630.852;-0.250444444444444;Pregnant
6609;23;-17.62;14.7;yes;4;1;10.3;1.4;6/18/2020;2/4/2021;;14.41;0.00543073325326099;7/6/2020;231;6609-2020-07-06;-17.62;14.7;44.336.571.445;-1.387.204.216;188.195.797.364.276;-1.387.204.216;-0.292207142857143;Pregnant
