TOPPID,Date,DriftRate,DaysSinceJune1,Helper,Lat,Lon
2015026,736249,-0.000453444,133,2015026736249,47.36439127,-144.50167
2015026,736250,-0.000449922,134,2015026736250,47.43034561,-144.3611583
2015026,736251,-0.000416673,135,2015026736251,46.93529433,-144.3583744
2015026,736252,-0.000356464,136,2015026736252,47.02171013,-143.5849773
2015026,736253,-0.00027271,137,2015026736253,47.28228897,-143.0560923
2015026,736254,-0.000189529,138,2015026736254,47.257025,-142.7354467
2015026,736255,-0.000123189,139,2015026736255,47.47908871,-142.3212928
2015026,736256,-7.27E-05,140,2015026736256,47.4208971,-141.9245154
2015026,736257,-3.74E-05,141,2015026736257,47.0018153,-141.8179098
2015026,736258,-1.68E-05,142,2015026736258,47.22496856,-141.6055132
2015026,736259,-1.07E-05,143,2015026736259,47.64309514,-141.4840977
2015026,736260,-1.90E-05,144,2015026736260,48.27447404,-141.5850122
2015026,736261,-4.18E-05,145,2015026736261,48.62954444,-141.1670066
2015026,736262,-7.72E-05,146,2015026736262,49.13976482,-140.9140754
2015026,736263,-0.000103958,147,2015026736263,49.55566194,-140.22815
2015026,736264,-0.000106482,148,2015026736264,49.70615573,-139.3962908
2015026,736265,-8.49E-05,149,2015026736265,49.92217534,-138.7455695
2015026,736266,-3.98E-05,150,2015026736266,50.035306,-137.9128714
2015026,736267,2.91E-05,151,2015026736267,50.30468781,-137.4343031
2015026,736268,0.000122541,152,2015026736268,50.1525143,-136.9952732
2015026,736269,0.000242337,153,2015026736269,49.81872495,-137.1795904
2015026,736270,0.000392133,154,2015026736270,49.41776204,-136.8241848
2015026,736271,0.000575103,155,2015026736271,49.18815308,-137.0058946
2015026,736272,0.000755276,156,2015026736272,48.96767408,-137.5683654
2015026,736273,0.000902147,157,2015026736273,48.67503859,-138.3331096
2015026,736274,0.001011665,158,2015026736274,48.09230626,-138.8510709
2015026,736275,0.001075824,159,2015026736275,47.66028758,-139.6047378
2015026,736276,0.001080167,160,2015026736276,47.52450976,-140.3475259
2015026,736277,0.001001784,161,2015026736277,47.08412998,-140.1783536
2015026,736278,0.000809636,162,2015026736278,46.76327034,-139.9166037
2015026,736279,0.000474324,163,2015026736279,46.37465311,-139.7084472
2015026,736280,3.43E-06,164,2015026736280,46.62765948,-139.609675
2015026,736281,-0.000433598,165,2015026736281,46.73339496,-140.2037001
2015026,736282,-0.000706517,166,2015026736282,46.91087019,-140.2300679
2015026,736283,-0.000824043,167,2015026736283,47.01618751,-140.4563266
2015026,736284,-0.000818752,168,2015026736284,46.76387942,-140.7153752
2015026,736285,-0.000719821,169,2015026736285,46.8840875,-139.6274202
2015026,736286,-0.000545287,170,2015026736286,47.09102577,-139.2382256
2015026,736287,-0.000301797,171,2015026736287,47.50659497,-138.7675001
2015026,736288,1.53E-05,172,2015026736288,48.10172935,-138.469216
2015026,736289,0.000413981,173,2015026736289,48.81509818,-138.6183735
2015026,736290,0.00076649,174,2015026736290,49.51267609,-138.7547282
2015026,736291,0.000958053,175,2015026736291,49.88087157,-138.5204989
2015026,736292,0.000947217,176,2015026736292,50.2685001,-138.2741681
2015026,736293,0.000663605,177,2015026736293,50.66347736,-138.0487548
2015026,736294,5.27E-05,178,2015026736294,50.9084464,-137.7739509
2015026,736295,-0.000817879,179,2015026736295,50.51186605,-137.283882
2015026,736296,-0.001737718,180,2015026736296,50.16375093,-137.012215
2015026,736297,-0.002526972,181,2015026736297,49.97458269,-136.6798686
2015026,736298,-0.003134247,182,2015026736298,49.53274351,-136.9946635
2015026,736299,-0.003483006,183,2015026736299,49.16842418,-137.0747088
2015026,736300,-0.003614077,184,2015026736300,48.84455736,-137.170031
2015026,736301,-0.003628149,185,2015026736301,48.60770384,-137.6033531
2015026,736302,-0.003576379,186,2015026736302,48.03225871,-137.5724238
2015026,736303,-0.00348453,187,2015026736303,47.75958222,-137.0037894
2015026,736304,-0.003366175,188,2015026736304,47.74772832,-136.2503277
2015026,736305,-0.003228776,189,2015026736305,47.81512986,-135.75254
2015026,736306,-0.00307655,190,2015026736306,47.49768378,-135.4732699
2015026,736307,-0.002911894,191,2015026736307,47.45757572,-135.1531596
2015026,736308,-0.002736112,192,2015026736308,47.50208747,-134.5398451
2015026,736309,-0.002549809,193,2015026736309,47.68727203,-133.9593671
2015026,736310,-0.002353109,194,2015026736310,47.59160909,-134.289049
2015026,736311,-0.002145771,195,2015026736311,47.65255684,-133.312918
2015026,736312,-0.001927243,196,2015026736312,47.88988899,-132.6233664
2015026,736313,-0.001696687,197,2015026736313,47.83240986,-131.7809541
2015036,736122,-0.007239513,6,2015036736122,38.22894852,-126.2918377
2015036,736123,-0.006336966,7,2015036736123,38.40323771,-126.1196443
2015036,736124,-0.00546961,8,2015036736124,39.0908384,-127.5378327
2015036,736125,-0.004629268,9,2015036736125,39.36181035,-128.4385874
2015036,736126,-0.003808956,10,2015036736126,40.1080304,-129.2558447
2015036,736127,-0.003002546,11,2015036736127,40.67674114,-129.9679061
2015036,736128,-0.002204504,12,2015036736128,41.24998799,-130.8901837
2015036,736129,-0.001409685,13,2015036736129,42.30832993,-131.2732567
2015036,736130,-0.000616361,14,2015036736130,42.69453926,-132.263377
2015036,736131,0.000119567,15,2015036736131,43.21495975,-132.6830743
2015036,736132,0.000748024,16,2015036736132,43.76374991,-133.2258076
2015036,736133,0.001269701,17,2015036736133,44.31798616,-133.8918881
2015036,736134,0.001685628,18,2015036736134,44.82752502,-134.7110507
2015036,736135,0.001995559,19,2015036736135,45.44639489,-135.4979214
2015036,736136,0.002198229,20,2015036736136,45.96010142,-136.2460903
2015036,736137,0.002291619,21,2015036736137,46.30350669,-137.0086972
2015036,736138,0.00227322,22,2015036736138,46.89502744,-137.6673225
2015036,736139,0.002143968,23,2015036736139,47.31461843,-138.4305425
2015036,736140,0.001970429,24,2015036736140,47.75095157,-139.0784782
2015036,736141,0.001813861,25,2015036736141,48.09014221,-139.8859214
2015036,736142,0.001677007,26,2015036736142,48.32736545,-140.8495425
2015036,736143,0.001560395,27,2015036736143,48.78112653,-141.6529614
2015036,736144,0.001464496,28,2015036736144,49.12313308,-142.585381
2015036,736145,0.001389732,29,2015036736145,49.19468404,-143.5856248
2015036,736146,0.001336481,30,2015036736146,49.33978903,-144.4378355
2015036,736147,0.001305094,31,2015036736147,49.41344919,-145.3959913
2015036,736148,0.001294831,32,2015036736148,49.58468814,-146.4680265
2015036,736149,0.001285666,33,2015036736149,49.57582472,-147.4248828
2015036,736150,0.001259379,34,2015036736150,49.34982064,-148.5101774
2015036,736151,0.001215089,35,2015036736151,49.4319271,-149.6891167
2015036,736152,0.001152563,36,2015036736152,49.43097508,-151.0360519
2015036,736153,0.00107159,37,2015036736153,49.97816601,-151.8253759
2015036,736154,0.000971996,38,2015036736154,49.97882661,-152.7716225
2015036,736155,0.000853649,39,2015036736155,50.30502773,-153.6227049
2015036,736156,0.000716476,40,2015036736156,50.70314687,-154.6026576
2015036,736157,0.000562316,41,2015036736157,51.08594821,-155.2274085
2015036,736158,0.000426266,42,2015036736158,51.53754244,-156.404476
2015036,736159,0.000339912,43,2015036736159,52.0917947,-157.4695681
2015036,736160,0.000304645,44,2015036736160,52.49009566,-158.4981155
2015036,736161,0.000320672,45,2015036736161,52.77363201,-159.6464317
2015036,736162,0.000388186,46,2015036736162,52.9227772,-160.9091588
2015036,736163,0.000507444,47,2015036736163,52.8740263,-162.1257162
2015036,736164,0.000678841,48,2015036736164,52.99584834,-163.0993271
2015036,736165,0.000902995,49,2015036736165,52.61502436,-164.1093195
2015036,736166,0.00117981,50,2015036736166,52.14692644,-165.0658863
2015036,736167,0.001491139,51,2015036736167,51.9075867,-165.7720321
2015036,736168,0.001820892,52,2015036736168,51.57474639,-166.7922587
2015036,736169,0.002169766,53,2015036736169,51.41595815,-167.8667458
2015036,736170,0.002539292,54,2015036736170,51.41299629,-168.3943831
2015036,736171,0.002931276,55,2015036736171,51.54134479,-169.6467694
2015036,736172,0.003347847,56,2015036736172,51.65826115,-170.0221983
2015036,736173,0.003791536,57,2015036736173,51.70312889,-170.1865617
2015036,736174,0.004265364,58,2015036736174,51.73907737,-170.4902393
2015036,736175,0.004769193,59,2015036736175,51.57304506,-170.4872776
2015036,736176,0.005234485,60,2015036736176,51.43304879,-170.1776135
2015036,736177,0.005594701,61,2015036736177,51.43332952,-170.4534953
2015036,736178,0.005841266,62,2015036736178,51.9892356,-170.3277601
2015036,736179,0.00596607,63,2015036736179,51.72296076,-171.1746765
2015036,736180,0.005959423,64,2015036736180,51.6011083,-172.2543758
2015036,736181,0.005810373,65,2015036736181,51.42285491,-172.9007958
2015036,736182,0.00550722,66,2015036736182,51.28463066,-172.456378
2015036,736183,0.005038331,67,2015036736183,51.56616559,-171.4420198
2015036,736184,0.004399935,68,2015036736184,51.69508182,-171.3730989
2015036,736185,0.00371227,69,2015036736185,51.55466715,-171.2242854
2015036,736186,0.003093048,70,2015036736186,51.52070387,-171.1864717
2015036,736187,0.002554381,71,2015036736187,51.65324235,-171.5191526
2015036,736188,0.00210319,72,2015036736188,51.46256862,-172.190746
2015036,736189,0.001745063,73,2015036736189,51.60598773,-173.0923079
2015036,736190,0.001484352,74,2015036736190,51.60292675,-174.0583622
2015036,736191,0.001324378,75,2015036736191,51.35747591,-174.5631807
2015036,736192,0.001267728,76,2015036736192,51.44782372,-173.8855765
2015036,736193,0.001314614,77,2015036736193,51.54790324,-173.2665295
2015036,736194,0.001429123,78,2015036736194,51.5521298,-173.3909858
2015036,736195,0.001578638,79,2015036736195,51.47627082,-173.5095267
2015036,736196,0.001763076,80,2015036736196,51.43682914,-173.6743336
2015036,736197,0.001983815,81,2015036736197,51.49228138,-174.024071
2015036,736198,0.002242587,82,2015036736198,51.22452455,-173.3893701
2015036,736199,0.002541581,83,2015036736199,51.38834823,-173.482641
2015036,736200,0.002883561,84,2015036736200,51.14660781,-172.8841883
2015036,736201,0.003272037,85,2015036736201,51.24317154,-172.5015974
2015036,736202,0.003706926,86,2015036736202,51.19520004,-171.7972019
2015036,736203,0.004105722,87,2015036736203,51.14915959,-170.9510143
2015036,736204,0.004387922,88,2015036736204,51.31318746,-169.7949767
2015036,736205,0.004542671,89,2015036736205,51.44987446,-169.663698
2015036,736206,0.004559651,90,2015036736206,51.42434423,-169.3169223
2015036,736207,0.004426879,91,2015036736207,51.2648696,-169.4078264
2015036,736208,0.004131502,92,2015036736208,51.34189618,-169.1880905
2015036,736209,0.003661035,93,2015036736209,51.31085508,-169.3196761
2015036,736210,0.003005145,94,2015036736210,51.40997459,-169.4935495
2015036,736211,0.002169044,95,2015036736211,51.28943224,-169.2078241
2015036,736212,0.00136576,96,2015036736212,51.38974193,-169.8775462
2015036,736213,0.000796505,97,2015036736213,51.48790371,-169.2787004
2015036,736214,0.000478599,98,2015036736214,51.50168139,-169.2957052
2015036,736215,0.000417298,99,2015036736215,51.43653117,-169.4700729
2015036,736216,0.000615413,100,2015036736216,51.4377027,-169.4582556
2015036,736217,0.001076739,101,2015036736217,51.2601764,-169.2030592
2015036,736218,0.001809773,102,2015036736218,51.46116467,-169.3186668
2015036,736219,0.002832075,103,2015036736219,51.53792736,-169.2423609
2015036,736220,0.00415813,104,2015036736220,51.87584727,-168.8230323
2015036,736221,0.005488646,105,2015036736221,51.95674125,-168.5024512
2015036,736222,0.006526907,106,2015036736222,51.59790455,-168.8699522
2015036,736223,0.007237958,107,2015036736223,51.36361343,-168.8200397
2015036,736224,0.007573942,108,2015036736224,51.34624973,-168.6931705
2015036,736225,0.007462447,109,2015036736225,51.3825626,-168.485559
2015036,736226,0.006809048,110,2015036736226,51.40957313,-168.9590232
2015036,736227,0.00551044,111,2015036736227,51.67657192,-168.6408065
2015036,736228,0.003487073,112,2015036736228,51.68987062,-168.3900616
2015036,736229,0.000769102,113,2015036736229,51.60509476,-168.5047382
2015036,736230,-0.001922308,114,2015036736230,51.4156481,-168.5529972
2015036,736231,-0.003911792,115,2015036736231,51.2140167,-168.7781885
2015036,736232,-0.005152233,116,2015036736232,51.00453446,-168.0098406
2015036,736233,-0.005700807,117,2015036736233,50.63446522,-167.4032613
2015036,736234,-0.005646892,118,2015036736234,50.30719965,-167.0825449
2015036,736235,-0.005074866,119,2015036736235,50.0867636,-166.1972016
2015036,736236,-0.004045703,120,2015036736236,49.24158208,-165.9818221
2015036,736237,-0.002589544,121,2015036736237,48.81554722,-165.5471395
2015036,736238,-0.000720139,122,2015036736238,48.57321971,-165.0686291
2015036,736239,0.0012467,123,2015036736239,48.072496,-164.2777984
2015036,736240,0.003052309,124,2015036736240,47.66292449,-163.926988
2015036,736241,0.00473864,125,2015036736241,47.49452364,-163.4871995
2015036,736242,0.006350368,126,2015036736242,47.28000368,-163.1062603
2015036,736243,0.007930836,127,2015036736243,47.25865143,-163.3257803
2015036,736244,0.009529975,128,2015036736244,47.00519022,-163.1771412
2015036,736245,0.01121657,129,2015036736245,46.9302151,-163.22196
2015036,736246,0.013103381,130,2015036736246,46.89643812,-163.0651131
2015036,736247,0.01541305,131,2015036736247,46.67798989,-162.8661552
2015036,736248,0.018728985,132,2015036736248,46.39169627,-162.8914486
2015036,736249,0.025173058,133,2015036736249,46.29405697,-162.8065945
2015036,736250,0.073608305,134,2015036736250,46.02703208,-162.8458622
2015036,736251,0.033783744,135,2015036736251,45.77478415,-162.9496407
2015036,736252,0.019169688,136,2015036736252,45.78931326,-162.6320895
2015036,736253,0.013855653,137,2015036736253,45.77005685,-162.5684807
2015036,736254,0.010430914,138,2015036736254,45.47824188,-162.5924171
2015036,736255,0.007715238,139,2015036736255,44.98803431,-162.340402
2015036,736256,0.005305243,140,2015036736256,44.67688095,-162.2624893
2015036,736257,0.003268318,141,2015036736257,44.59711876,-162.312037
2015036,736258,0.001695336,142,2015036736258,44.73673634,-161.8227825
2015036,736259,0.000493664,143,2015036736259,44.85504767,-162.0135052
2015036,736260,-0.000387325,144,2015036736260,44.69900573,-161.739367
2015036,736261,-0.00096856,145,2015036736261,44.87177882,-161.488467
2015036,736262,-0.0012525,146,2015036736262,44.74357581,-161.2326061
2015036,736263,-0.001230675,147,2015036736263,44.55382513,-160.9765053
2015036,736264,-0.000890814,148,2015036736264,44.69927975,-160.7691486
2015036,736265,-0.000238405,149,2015036736265,44.84701514,-160.4459508
2015036,736266,0.000470686,150,2015036736266,44.68757428,-159.9897359
2015036,736267,0.001001709,151,2015036736267,44.51464079,-160.2462764
2015036,736268,0.001343967,152,2015036736268,44.35825731,-160.1498052
2015036,736269,0.001501611,153,2015036736269,44.43332261,-160.3011796
2015036,736270,0.001482387,154,2015036736270,44.27973399,-160.1746495
2015036,736271,0.001294621,155,2015036736271,43.86973939,-160.116048
2015036,736272,0.000944789,156,2015036736272,44.18192665,-159.6769711
2015036,736273,0.000435567,157,2015036736273,44.36605155,-159.9527252
2015036,736274,-0.000226217,158,2015036736274,44.60988619,-160.2185296
2015036,736275,-0.00086467,159,2015036736275,44.81156225,-160.4761663
2015036,736276,-0.001321184,160,2015036736276,44.92815559,-160.5031231
2015036,736277,-0.001588624,161,2015036736277,44.87103818,-160.8014272
2015036,736278,-0.001659825,162,2015036736278,44.97184325,-160.664831
2015036,736279,-0.001524355,163,2015036736279,44.98310707,-160.5152348
2015036,736280,-0.001171702,164,2015036736280,44.58432872,-159.7023398
2015036,736281,-0.000595357,165,2015036736281,44.36020885,-159.0600377
2015036,736282,0.000202465,166,2015036736282,44.42444804,-158.3809226
2015036,736283,0.001193976,167,2015036736283,44.5081766,-157.9934594
2015036,736284,0.002117204,168,2015036736284,44.50902474,-157.6207155
2015036,736285,0.00275185,169,2015036736285,44.39230827,-157.2214617
2015036,736286,0.003103123,170,2015036736286,44.28959074,-156.9391317
2015036,736287,0.003193449,171,2015036736287,44.39184688,-156.8261996
2015036,736288,0.003047223,172,2015036736288,44.54740114,-156.6013263
2015036,736289,0.002685644,173,2015036736289,44.40565345,-156.4287648
2015036,736290,0.002123672,174,2015036736290,44.53229855,-155.7417786
2015036,736291,0.001368164,175,2015036736291,44.97411491,-155.7453289
2015036,736292,0.000428304,176,2015036736292,45.30112477,-155.6258833
2015036,736293,-0.000480874,177,2015036736293,45.11185016,-155.3567403
2015036,736294,-0.001170495,178,2015036736294,44.94364831,-154.9537588
2015036,736295,-0.001638772,179,2015036736295,44.9543374,-154.5327572
2015036,736296,-0.001881649,180,2015036736296,45.01011272,-154.4491109
2015036,736297,-0.001888708,181,2015036736297,44.75695435,-154.557565
2015036,736298,-0.001646578,182,2015036736298,44.6703938,-154.0903133
2015036,736299,-0.001143324,183,2015036736299,44.72718942,-153.8908319
2015036,736300,-0.000374004,184,2015036736300,44.82799831,-153.3142194
2015036,736301,0.000639075,185,2015036736301,45.06450768,-153.3045504
2015036,736302,0.001605586,186,2015036736302,44.960059,-152.722338
2015036,736303,0.002272958,187,2015036736303,44.90585504,-152.3009812
2015036,736304,0.002639802,188,2015036736304,44.78698277,-151.5028346
2015036,736305,0.002724041,189,2015036736305,44.94473133,-150.9190166
2015036,736306,0.002546648,190,2015036736306,45.11724267,-150.7872474
2015036,736307,0.002125918,191,2015036736307,44.94422845,-150.5424796
2015036,736308,0.001473597,192,2015036736308,44.95016626,-150.4462655
2015036,736309,0.000592028,193,2015036736309,44.85459492,-150.1734228
2015036,736310,-0.0005154,194,2015036736310,44.45536425,-148.6378039
2015036,736311,-0.001617677,195,2015036736311,44.35831081,-147.5089565
2015036,736312,-0.002506946,196,2015036736312,44.15364011,-146.3691979
2015036,736313,-0.003179645,197,2015036736313,43.92966676,-145.4563041
2015036,736314,-0.003627782,198,2015036736314,43.69430035,-144.6951843
2015036,736315,-0.003832666,199,2015036736315,43.40598642,-144.2354761
2015036,736316,-0.003766713,200,2015036736316,43.50008958,-143.8516477
2015036,736317,-0.003396746,201,2015036736317,43.63850684,-142.833428
2015036,736318,-0.002690331,202,2015036736318,43.56746269,-142.9881296
2015036,736319,-0.001642759,203,2015036736319,43.49246116,-142.5245997
2015036,736320,-0.000571693,204,2015036736320,43.42937093,-142.0131583
2015036,736321,0.000214392,205,2015036736321,43.3253822,-141.4176397
2015036,736322,0.000687487,206,2015036736322,43.30134742,-140.9348582
2015036,736323,0.000845863,207,2015036736323,43.30637774,-140.3828076
2015036,736324,0.000696162,208,2015036736324,43.26660953,-139.7571895
2015036,736325,0.000244992,209,2015036736325,42.94019057,-138.9288985
2015036,736326,-0.000508776,210,2015036736326,42.97916658,-138.3349838
2015036,736327,-0.00158183,211,2015036736327,43.00571931,-137.7792896
2015036,736328,-0.002996082,212,2015036736328,42.81973152,-137.3645519
2015036,736329,-0.004422929,213,2015036736329,42.87407711,-136.9717871
2015036,736330,-0.005534212,214,2015036736330,42.72584154,-136.4215836
2015036,736331,-0.00629007,215,2015036736331,42.50161728,-135.8657025
2015036,736332,-0.006618582,216,2015036736332,42.20581035,-135.2107485
2015036,736333,-0.006395703,217,2015036736333,42.04758339,-134.3038075
2015036,736334,-0.005446361,218,2015036736334,41.86044575,-133.559374
2015036,736335,-0.003586193,219,2015036736335,41.78918009,-132.8230161
2015036,736336,-0.000745385,220,2015036736336,41.5415994,-131.9984142
2015036,736337,0.002862572,221,2015036736337,41.28090313,-131.1150259
2015036,736338,0.006733057,222,2015036736338,40.86950411,-130.3456914
2015036,736339,0.010341137,223,2015036736339,40.40130178,-129.6936496
2015036,736340,0.013409145,224,2015036736340,40.01968511,-128.9134276
2015037,736132,-0.01186754,16,2015037736132,38.46939902,-125.9060536
2015037,736133,-0.01090367,17,2015037736133,39.1080027,-126.9949813
2015037,736134,-0.009966178,18,2015037736134,39.58480307,-127.8025568
2015037,736135,-0.009043741,19,2015037736135,39.89473022,-128.5279032
2015037,736136,-0.008127122,20,2015037736136,40.38857116,-129.3349188
2015037,736137,-0.007208448,21,2015037736137,40.86849202,-129.8326453
2015037,736138,-0.0062807,22,2015037736138,41.46482124,-130.5061132
2015037,736139,-0.005337334,23,2015037736139,41.84285738,-131.4120467
2015037,736140,-0.004374383,24,2015037736140,42.33015888,-132.2274188
2015037,736141,-0.003439464,25,2015037736141,42.86697711,-132.8540917
2015037,736142,-0.002577595,26,2015037736142,43.25177558,-133.7300902
2015037,736143,-0.001782622,27,2015037736143,43.63140257,-134.6416163
2015037,736144,-0.001047837,28,2015037736144,44.09979655,-135.6416625
2015037,736145,-0.000367943,29,2015037736145,44.51827596,-136.4883631
2015037,736146,0.000261231,30,2015037736146,44.71115117,-137.5083946
2015037,736147,0.000842935,31,2015037736147,44.97650551,-138.6423092
2015037,736148,0.001379647,32,2015037736148,45.16916493,-139.5991019
2015037,736149,0.00187212,33,2015037736149,45.45845469,-140.0740184
2015037,736150,0.002297317,34,2015037736150,45.78970095,-140.9366699
2015037,736151,0.002630981,35,2015037736151,46.22949285,-141.8062555
2015037,736152,0.002870505,36,2015037736152,46.48006528,-142.7269928
2015037,736153,0.003013486,37,2015037736153,46.43573198,-143.6616247
2015037,736154,0.003056901,38,2015037736154,46.44194824,-144.5334154
2015037,736155,0.002997335,39,2015037736155,46.2659402,-145.6001271
2015037,736156,0.002831254,40,2015037736156,46.18594622,-146.7235596
2015037,736157,0.002555321,41,2015037736157,45.81310285,-147.9709671
2015037,736158,0.002171189,42,2015037736158,45.78636784,-148.7436346
2015037,736159,0.001777497,43,2015037736159,45.80513282,-149.6345077
2015037,736160,0.001475276,44,2015037736160,45.79779912,-150.6541051
2015037,736161,0.001271416,45,2015037736161,45.63690502,-151.5829738
2015037,736162,0.001167925,46,2015037736162,45.56843607,-152.4601511
2015037,736163,0.001166389,47,2015037736163,45.31697925,-153.516742
2015037,736164,0.001268265,48,2015037736164,45.16787099,-154.2393887
2015037,736165,0.001475195,49,2015037736165,45.14235829,-155.1366965
2015037,736166,0.001789344,50,2015037736166,45.10887633,-155.8643356
2015037,736167,0.002209552,51,2015037736167,44.92673239,-156.5941232
2015037,736168,0.002643523,52,2015037736168,44.79674197,-157.1900025
2015037,736169,0.002996808,53,2015037736169,44.60862842,-157.371771
2015037,736170,0.003263572,54,2015037736170,44.33541596,-158.3136779
2015037,736171,0.003441088,55,2015037736171,44.04244033,-158.9250202
2015037,736172,0.003525853,56,2015037736172,43.94943658,-158.911154
2015037,736173,0.003513782,57,2015037736173,44.19505756,-159.0773995
2015037,736174,0.003400445,58,2015037736174,44.02148512,-159.8700667
2015037,736175,0.003181371,59,2015037736175,43.87713874,-160.6169534
2015037,736176,0.002856491,60,2015037736176,43.68995153,-161.4769403
2015037,736177,0.002515269,61,2015037736177,43.52597615,-161.9544628
2015037,736178,0.002250853,62,2015037736178,43.43110771,-162.4407952
2015037,736179,0.002070473,63,2015037736179,43.48074657,-162.8760008
2015037,736180,0.001976986,64,2015037736180,43.47490694,-163.2107184
2015037,736181,0.001972947,65,2015037736181,43.35691193,-163.8591158
2015037,736182,0.002060848,66,2015037736182,43.05174645,-164.5282656
2015037,736183,0.002243408,67,2015037736183,42.80037928,-164.9386156
2015037,736184,0.002523904,68,2015037736184,42.99197589,-165.7999295
2015037,736185,0.002902942,69,2015037736185,43.13370015,-166.3754355
2015037,736186,0.003303016,70,2015037736186,43.24807026,-166.8826213
2015037,736187,0.003643484,71,2015037736187,43.26765477,-167.3660454
2015037,736188,0.003918947,72,2015037736188,43.43239798,-167.6232088
2015037,736189,0.00412656,73,2015037736189,43.4585858,-167.7981604
2015037,736190,0.004262635,74,2015037736190,43.51919077,-167.9897873
2015037,736191,0.004322709,75,2015037736191,43.58104104,-168.3925523
2015037,736192,0.004301654,76,2015037736192,43.75990843,-168.3420677
2015037,736193,0.004193832,77,2015037736193,43.81569284,-168.1436699
2015037,736194,0.003996551,78,2015037736194,43.87601726,-168.0554219
2015037,736195,0.003777788,79,2015037736195,43.94142868,-167.9950435
2015037,736196,0.0036108,80,2015037736196,44.01368441,-167.9683218
2015037,736197,0.003502475,81,2015037736197,43.87503169,-167.7468108
2015037,736198,0.003456633,82,2015037736198,43.89222201,-167.6497101
2015037,736199,0.003477182,83,2015037736199,43.95728991,-167.878491
2015037,736200,0.003568304,84,2015037736200,43.83993727,-167.8925148
2015037,736201,0.003734702,85,2015037736201,43.83842134,-167.8972412
2015037,736202,0.003981932,86,2015037736202,43.84475286,-167.9443167
2015037,736203,0.004312962,87,2015037736203,43.62181593,-167.9151318
2015037,736204,0.004646032,88,2015037736204,43.4260014,-168.0940881
2015037,736205,0.004891393,89,2015037736205,43.51536637,-168.1724278
2015037,736206,0.005037408,90,2015037736206,43.60226389,-168.0993821
2015037,736207,0.005074074,91,2015037736207,43.64670482,-168.1846399
2015037,736208,0.004989517,92,2015037736208,43.58304485,-168.2159504
2015037,736209,0.004770389,93,2015037736209,43.70432506,-168.1316075
2015037,736210,0.004402662,94,2015037736210,43.55567015,-167.9914212
2015037,736211,0.003872959,95,2015037736211,43.35146195,-168.1369553
2015037,736212,0.003174595,96,2015037736212,43.33405753,-168.1129419
2015037,736213,0.002395582,97,2015037736213,43.555206,-167.885379
2015037,736214,0.001635007,98,2015037736214,43.86862185,-167.6419692
2015037,736215,0.000908401,99,2015037736215,44.06319077,-167.4049057
2015037,736216,0.000226517,100,2015037736216,44.22901981,-167.9492699
2015037,736217,-0.000401503,101,2015037736217,44.32946028,-168.0402516
2015037,736218,-0.000968578,102,2015037736218,44.12046658,-167.9360948
2015037,736219,-0.00146989,103,2015037736219,43.98677762,-167.6622397
2015037,736220,-0.001902838,104,2015037736220,43.89907931,-167.6725529
2015037,736221,-0.002261926,105,2015037736221,43.67801628,-167.467875
2015037,736222,-0.002439642,106,2015037736222,43.51953967,-167.6212543
2015037,736223,-0.002338561,107,2015037736223,43.4585195,-167.817387
2015037,736224,-0.0019686,108,2015037736224,43.49837989,-168.1702471
2015037,736225,-0.001340025,109,2015037736225,43.54568646,-167.9114972
2015037,736226,-0.0004554,110,2015037736226,43.70960781,-167.5401875
2015037,736227,0.000693651,111,2015037736227,43.47279811,-167.711433
2015037,736228,0.002130716,112,2015037736228,43.45733977,-167.8254295
2015037,736229,0.00390167,113,2015037736229,43.42877431,-167.6937089
2015037,736230,0.006073338,114,2015037736230,43.41053456,-167.6713894
2015037,736231,0.008437125,115,2015037736231,43.3876318,-167.3748377
2015037,736232,0.01077287,116,2015037736232,43.31034684,-167.6569559
2015037,736233,0.01317728,117,2015037736233,43.27809619,-167.8302434
2015037,736234,0.015825088,118,2015037736234,43.39685356,-167.5916888
2015037,736235,0.019071494,119,2015037736235,43.78960502,-168.2116972
2015037,736236,0.023892792,120,2015037736236,43.89578921,-168.2981743
2015037,736237,0.03519365,121,2015037736237,44.14070669,-168.247578
2015037,736238,0.086871018,122,2015037736238,44.17159298,-168.5264004
2015037,736239,0.028048869,123,2015037736239,44.11830794,-168.5353441
2015037,736240,0.017815103,124,2015037736240,44.19876611,-168.5074128
2015037,736241,0.012955149,125,2015037736241,43.86643706,-168.0813518
2015037,736242,0.009817807,126,2015037736242,43.9518668,-168.12963
2015037,736243,0.007505384,127,2015037736243,44.08288572,-168.0526731
2015037,736244,0.005666674,128,2015037736244,44.11094731,-167.9109892
2015037,736245,0.004129941,129,2015037736245,44.06827695,-167.8021934
2015037,736246,0.00279877,130,2015037736246,43.76174751,-168.0503315
2015037,736247,0.001613427,131,2015037736247,43.65687779,-168.154512
2015037,736248,0.000536389,132,2015037736248,43.71351887,-168.1621974
2015037,736249,-0.000403763,133,2015037736249,43.62532722,-168.3656792
2015037,736250,-0.001169527,134,2015037736250,43.38605004,-168.1132193
2015037,736251,-0.001767637,135,2015037736251,43.28997988,-168.0196696
2015037,736252,-0.002198975,136,2015037736252,43.24304371,-167.9059784
2015037,736253,-0.002457864,137,2015037736253,43.233489,-167.4334936
2015037,736254,-0.002533508,138,2015037736254,43.34032776,-167.4304449
